Finger 0 Metacarpal Bone X,Finger 0 Metacarpal Bone Y,Finger 0 Metacarpal Bone Z,Finger 0 Proximal Bone X,Finger 0 Proximal Bone Y,Finger 0 Proximal Bone Z,Finger 0 Intermediate Bone X,Finger 0 Intermediate Bone Y,Finger 0 Intermediate Bone Z,Finger 0 Distal Bone X,Finger 0 Distal Bone Y,Finger 0 Distal Bone Z,Finger 1 Metacarpal Bone X,Finger 1 Metacarpal Bone Y,Finger 1 Metacarpal Bone Z,Finger 1 Proximal Bone X,Finger 1 Proximal Bone Y,Finger 1 Proximal Bone Z,Finger 1 Intermediate Bone X,Finger 1 Intermediate Bone Y,Finger 1 Intermediate Bone Z,Finger 1 Distal Bone X,Finger 1 Distal Bone Y,Finger 1 Distal Bone Z,Finger 2 Metacarpal Bone X,Finger 2 Metacarpal Bone Y,Finger 2 Metacarpal Bone Z,Finger 2 Proximal Bone X,Finger 2 Proximal Bone Y,Finger 2 Proximal Bone Z,Finger 2 Intermediate Bone X,Finger 2 Intermediate Bone Y,Finger 2 Intermediate Bone Z,Finger 2 Distal Bone X,Finger 2 Distal Bone Y,Finger 2 Distal Bone Z,Finger 3 Metacarpal Bone X,Finger 3 Metacarpal Bone Y,Finger 3 Metacarpal Bone Z,Finger 3 Proximal Bone X,Finger 3 Proximal Bone Y,Finger 3 Proximal Bone Z,Finger 3 Intermediate Bone X,Finger 3 Intermediate Bone Y,Finger 3 Intermediate Bone Z,Finger 3 Distal Bone X,Finger 3 Distal Bone Y,Finger 3 Distal Bone Z,Finger 4 Metacarpal Bone X,Finger 4 Metacarpal Bone Y,Finger 4 Metacarpal Bone Z,Finger 4 Proximal Bone X,Finger 4 Proximal Bone Y,Finger 4 Proximal Bone Z,Finger 4 Intermediate Bone X,Finger 4 Intermediate Bone Y,Finger 4 Intermediate Bone Z,Finger 4 Distal Bone X,Finger 4 Distal Bone Y,Finger 4 Distal Bone Z,Hand sign
-13.182590,-12.759186,48.953999,-23.329250,2.813171,39.163254,-41.117756,25.714569,19.679890,-52.739880,34.491165,3.689674,4.844059,7.861023,18.671318,4.751583,42.134247,-18.220522,2.408348,59.905746,-39.121861,-5.436634,67.627441,-49.657925,7.569752,-3.334717,8.955459,7.034397,26.420593,-32.368885,1.865837,44.880585,-56.929596,-8.915859,53.768143,-67.283157,6.730789,-16.708237,2.317691,2.158215,4.588120,-38.123680,-11.638809,17.211029,-58.631752,-27.311743,21.642487,-62.511196,2.142616,-30.562958,-2.210304,-2.515480,-16.573303,-38.773132,-15.612902,-8.414337,-51.875034,-28.094643,-5.125641,-49.941334,2.000000
-13.958075,-12.100998,48.857956,-23.829609,3.429092,38.702072,-41.275906,26.361725,18.834379,-52.905823,35.252716,2.871514,4.716297,8.039642,18.626551,5.507893,42.182678,-18.467985,3.918354,60.242187,-39.408215,-3.574215,68.308014,-50.036552,7.422146,-3.307129,9.094702,7.763840,26.217377,-32.407204,3.224133,44.772949,-57.012146,-7.351295,53.830658,-67.430656,6.581493,-16.734589,2.555309,2.338474,4.395950,-37.985619,-11.599716,16.958221,-58.373993,-27.374933,21.154129,-62.086159,1.860390,-30.578293,-1.910306,-2.266655,-16.828461,-38.666542,-15.148876,-8.603348,-52.061134,-27.613838,-5.231613,-50.268127,2.000000
-13.609615,-11.760818,49.000641,-23.594549,3.815399,39.010933,-41.429672,27.060867,19.725016,-53.653072,36.485382,4.456841,4.855713,8.151794,18.565956,5.631660,42.317825,-18.435057,3.923969,60.609818,-38.943115,-4.086388,68.608109,-49.075150,7.471416,-3.301880,9.131611,7.535290,26.113876,-32.314629,2.489983,44.563324,-56.499687,-8.712418,53.161301,-66.295067,6.568699,-16.726761,2.620459,1.652260,4.283325,-37.808029,-13.072632,16.740402,-57.399963,-29.071430,20.665268,-60.123192,1.863930,-30.605377,-1.727989,-2.597919,-17.096298,-38.485641,-15.664700,-8.994431,-51.531197,-28.022264,-5.702255,-49.219627,2.000000
-13.671204,-11.502533,48.979874,-23.721533,4.003998,38.950481,-41.729698,27.145950,19.691711,-54.162292,36.575317,4.579059,4.737946,8.321503,18.532509,5.917690,42.278320,-18.544109,4.808315,60.522156,-39.037754,-2.891449,68.493439,-49.407711,7.438389,-3.207596,9.215941,7.961903,25.879471,-32.365273,3.547421,44.106018,-56.712765,-7.462933,52.493927,-66.732697,6.622597,-16.690552,2.824355,1.993690,4.045898,-37.740932,-12.469856,16.416519,-57.327168,-28.418373,20.326080,-59.959469,2.063160,-30.630890,-1.462583,-2.212002,-17.445435,-38.353390,-15.133133,-9.457031,-51.431850,-27.450813,-6.083160,-49.085125,2.000000
-14.591747,-10.837326,48.872414,-24.591763,4.411606,38.406017,-42.442867,27.182938,18.528759,-54.700726,36.465164,3.175118,4.282131,8.634216,18.513157,5.906910,41.939041,-19.080875,5.120064,59.735641,-39.910206,-2.343670,67.454666,-50.603127,7.288677,-2.992218,9.418700,8.617733,25.302124,-32.644684,4.994648,43.003098,-57.494671,-5.626156,51.245834,-67.984871,6.720669,-16.588623,3.249183,3.179489,3.463821,-37.783764,-10.328526,15.530869,-58.166378,-26.065990,19.509155,-61.616970,2.379498,-30.630600,-0.926974,-0.894192,-18.202530,-38.269451,-13.117435,-10.547012,-52.298122,-25.472458,-6.969101,-50.864117,2.000000
-15.754211,-9.906799,48.489265,-25.485394,5.238678,37.645397,-42.843063,27.758209,17.120289,-54.731495,36.792572,1.381520,3.552288,9.166168,18.449070,5.875866,41.292450,-20.012371,5.771442,58.251648,-41.422146,-1.446323,65.479248,-52.461475,7.062199,-2.612122,9.744004,9.553013,24.224731,-33.103703,7.125797,40.815063,-58.731522,-3.080624,48.617096,-69.687019,6.947628,-16.371948,3.944056,4.972782,2.353836,-37.830040,-7.311878,13.414017,-59.091858,-22.894119,16.939880,-62.936256,3.024830,-30.589996,-0.037230,1.155563,-19.373840,-37.969902,-10.162739,-12.509216,-52.917210,-22.573170,-9.077911,-52.186241,2.000000
-16.700363,-8.557770,48.406281,-26.320229,6.352737,37.158447,-43.454178,28.513428,16.066380,-55.172417,37.493515,0.154100,2.905899,9.832108,18.233555,6.092285,40.480087,-21.227810,7.067001,56.597092,-43.224422,0.370296,63.528000,-54.644943,6.840530,-2.164536,10.022660,10.269432,22.987518,-33.672989,8.732948,38.407181,-59.970257,-1.174706,45.728928,-71.321838,7.121559,-16.107895,4.699205,5.818008,1.017776,-37.720280,-6.403297,10.847946,-59.137680,-22.085937,13.693863,-62.453087,3.677452,-30.525635,1.062101,2.182747,-20.667282,-37.153069,-9.386765,-14.658081,-51.781040,-21.820049,-11.606277,-50.342735,2.000000
-18.148983,-9.269836,47.710495,-27.740200,5.604614,36.400433,-44.610962,27.620712,15.005478,-55.829964,36.423370,-1.334464,1.812225,9.856277,18.375641,5.588181,40.605164,-20.878788,7.247208,56.719009,-42.818298,0.978432,63.469360,-54.479137,6.509796,-1.957336,10.296957,10.734375,23.228577,-33.263557,9.683228,38.319275,-59.693130,-0.090256,45.099335,-71.374039,7.511452,-15.856140,4.948402,6.901634,1.215881,-37.457584,-5.498627,10.278137,-58.682243,-21.378319,12.166702,-61.537346,4.814575,-30.380341,1.146391,4.236511,-20.484436,-37.023136,-7.251678,-14.986603,-51.585880,-19.775742,-12.602936,-49.893475,2.000000
-18.961754,-10.211533,47.109531,-28.893692,4.569534,35.989655,-46.087975,26.508728,14.804798,-57.130653,35.301865,-1.607355,0.571602,10.001450,18.387028,4.570351,40.839371,-20.543007,7.741241,57.318619,-42.140068,2.558098,64.119019,-54.162781,6.293762,-1.502457,10.520222,10.888123,23.613815,-32.978325,10.485649,38.305161,-59.590824,0.706177,44.097183,-71.514984,8.368561,-15.314667,5.243174,7.661606,1.502838,-37.279312,-5.523777,9.078857,-57.900654,-21.718338,9.033707,-59.539814,6.675522,-30.007706,1.467466,6.838280,-20.186920,-36.787350,-4.458473,-15.554901,-51.408840,-17.155258,-14.347305,-49.538216,2.000000
-18.414047,-10.427124,47.264961,-28.839676,3.803986,35.897758,-46.724060,24.622696,14.240103,-57.934017,32.395203,-2.503712,0.140823,10.269928,18.236925,3.421028,40.705093,-20.883907,7.177307,57.231842,-42.423897,2.603210,64.101242,-54.640404,6.382523,-1.070099,10.524389,10.371704,23.516846,-33.267464,10.127060,37.749176,-60.136314,0.374763,42.974350,-72.249405,9.071091,-14.847260,5.435003,7.615997,1.307526,-37.352100,-6.019012,7.806488,-57.748085,-22.258503,6.761444,-58.837997,7.955597,-29.658264,1.886860,8.022087,-20.382233,-36.594780,-3.090832,-16.484970,-51.583923,-15.865906,-15.859756,-50.047501,2.000000
-18.345627,-11.152039,47.089539,-29.031071,2.512299,35.286606,-47.135986,22.167816,12.819086,-58.123833,28.944489,-4.454750,-0.403931,10.256256,18.236609,2.219048,40.762665,-20.815708,5.919174,57.424789,-42.278057,1.611755,64.317520,-54.657043,6.352104,-0.812775,10.553572,10.154053,23.810135,-33.203907,10.434814,38.072723,-60.204098,1.180710,43.321411,-72.820724,9.609039,-14.485703,5.519114,8.046982,1.552124,-37.330021,-5.459259,7.575516,-57.988800,-21.618729,6.064148,-59.314831,9.033882,-29.327637,1.958634,9.250137,-20.142975,-36.591022,-1.616310,-16.685516,-52.099575,-14.431213,-16.410004,-51.182381,2.000000
-18.211262,-11.864059,46.917511,-29.106579,1.367905,34.834183,-47.334671,20.120865,11.796097,-58.019249,26.085709,-5.900553,-0.779480,10.137512,18.289200,1.318634,40.866837,-20.560539,4.885239,57.700607,-41.870640,0.716713,64.586807,-54.314976,6.348282,-0.674911,10.556023,10.142456,24.159897,-33.041183,11.236053,38.657913,-60.102859,2.804871,44.222672,-73.327858,9.970520,-14.255142,5.525877,8.574081,1.895050,-37.310780,-4.484734,7.841721,-58.394024,-20.511154,6.214920,-60.199921,9.765686,-29.088058,1.884810,10.102417,-19.826340,-36.674755,-0.527519,-16.579239,-52.565979,-13.335609,-16.456772,-52.123848,2.000000
-18.389229,-12.167694,46.697052,-29.309059,1.178467,34.765877,-47.560497,20.229416,11.977880,-58.255360,26.562378,-5.598000,-1.010353,10.116333,18.285099,1.087517,40.917450,-20.556850,4.913063,57.890381,-41.882187,1.222176,65.016083,-54.470963,6.255821,-0.606049,10.564499,10.109673,24.229630,-33.109489,11.448860,38.655396,-60.403534,3.416649,44.270447,-74.051231,10.077682,-14.146149,5.573865,8.612495,1.877014,-37.309097,-4.595284,7.429413,-58.505592,-20.627647,5.529388,-60.401283,10.059975,-28.973373,1.915161,10.436073,-19.777206,-36.640419,-0.246483,-16.828491,-52.733185,-13.088718,-16.932159,-52.588615,2.000000
-18.582790,-11.839844,46.741287,-29.507908,1.532074,34.835293,-47.768616,20.572021,12.046053,-58.463696,26.835937,-5.566788,-1.179375,10.288574,18.178690,0.959152,40.690292,-20.976173,4.991776,57.456543,-42.490269,1.587822,64.490555,-55.252636,6.197029,-0.452545,10.592872,9.930504,23.874344,-33.430527,10.890984,37.844177,-60.961872,2.536362,43.127716,-74.555534,10.158989,-14.004333,5.734619,8.362434,1.462585,-37.320087,-5.349342,6.400330,-58.297329,-21.452339,4.143982,-59.792515,10.276176,-28.871735,2.234041,10.512306,-20.035141,-36.366802,-0.430962,-17.333862,-52.359341,-13.303074,-17.567612,-52.074451,2.000000
-18.178062,-11.025528,47.086948,-29.259663,2.078857,35.044239,-47.771839,20.615921,12.079683,-58.599472,26.506958,-5.554263,-1.145943,10.630646,17.981840,0.597778,40.182999,-21.774387,4.399109,56.359772,-43.652164,0.839249,62.848785,-56.564827,6.295052,-0.215454,10.594183,9.581360,23.157104,-33.914684,10.097603,36.389191,-61.657837,1.412720,41.129303,-75.127159,10.270508,-13.841858,5.972261,8.551323,0.820084,-37.383034,-4.776993,5.434906,-58.688076,-20.794621,3.163559,-60.460052,10.442993,-28.773361,2.778610,10.669083,-20.698792,-36.020172,-0.077225,-18.327698,-52.119175,-12.926212,-18.585052,-51.914635,2.000000
-18.087540,-12.766663,46.640545,-29.327267,0.281403,34.693981,-47.886292,18.662598,11.711516,-58.393753,24.368011,-6.139285,-1.348732,10.088684,18.266001,-0.270241,40.828979,-20.720076,2.726349,57.584900,-42.275898,-1.272049,64.136658,-55.028015,6.270538,-0.424438,10.586999,9.150154,24.454041,-33.188698,9.357468,38.667404,-60.533405,0.683731,43.632065,-73.964661,10.455559,-13.866455,5.621484,8.890717,2.253250,-37.231495,-4.045959,7.869278,-58.819702,-19.966995,5.895081,-61.401661,10.825424,-28.697266,1.982855,11.340973,-19.418884,-36.595879,0.954620,-16.552704,-52.922367,-11.853096,-16.825439,-53.073887,2.000000
-17.821201,-13.149139,46.687416,-29.325296,-0.132599,34.954227,-48.356880,18.187668,12.304871,-59.194092,23.878540,-5.371222,-1.492146,10.045029,18.277832,-1.021538,40.835541,-20.721313,1.687740,57.686829,-42.321411,-2.332108,64.322189,-55.085987,6.275513,-0.325439,10.557962,8.525337,24.631348,-33.269382,8.316940,38.829742,-60.713108,-0.412388,43.685852,-74.235985,10.696152,-13.687469,5.564735,8.433853,2.405396,-37.247635,-5.038063,7.764740,-58.687977,-20.976765,5.542282,-61.110882,11.362808,-28.502838,1.893888,11.058350,-19.128357,-36.562958,-0.146126,-16.387146,-52.256123,-12.987701,-16.857513,-51.621838,2.000000
-17.575447,-14.559174,46.366531,-29.573318,-2.016830,34.635056,-49.116058,15.598022,11.915222,-59.785511,20.988937,-5.910290,-1.985394,9.726456,18.384729,-2.520294,41.139572,-20.185566,-0.592793,58.408188,-41.567436,-4.944458,65.013107,-54.282593,6.203819,-0.237701,10.571261,7.901222,25.393036,-32.930550,7.501884,39.933212,-60.292236,-1.118607,44.733475,-74.012939,11.144691,-13.365707,5.439639,8.635376,3.271683,-37.167587,-4.684517,8.239883,-59.009560,-20.336624,5.096420,-62.097610,12.402832,-28.092712,1.579724,11.977051,-18.073868,-36.706062,0.684166,-15.702011,-52.196182,-12.109352,-17.126114,-51.381760,2.000000
-17.783749,-14.887756,46.151630,-29.627914,-1.668243,34.998161,-49.101562,17.112213,13.127874,-60.008484,23.255783,-4.352028,-1.875969,9.588440,18.468277,-2.224174,41.312576,-19.995932,-0.266739,58.681900,-41.492207,-4.578049,65.516479,-54.216576,6.148026,-0.399139,10.537575,7.890862,25.500900,-32.919518,7.403976,40.054260,-60.445114,-1.188995,44.964096,-74.235970,10.992554,-13.521667,5.292611,8.326286,3.350739,-37.194511,-5.375450,8.430771,-58.849579,-21.136173,5.523010,-61.616180,12.151855,-28.210999,1.268676,11.220276,-17.904694,-36.804558,-0.765965,-15.373947,-51.674591,-13.535423,-16.614319,-50.062263,2.000000
-17.961746,-15.818390,45.849152,-29.795458,-2.502243,34.779709,-49.051678,16.349533,12.813859,-59.518608,22.433121,-4.969469,-1.924374,9.327332,18.574249,-2.402920,41.768158,-19.443661,-0.665401,59.494675,-40.845268,-4.957859,66.397293,-53.667500,6.076729,-0.536758,10.492164,8.079800,26.065323,-32.599655,8.145451,41.090561,-60.109768,0.005947,46.318695,-74.138611,10.991604,-13.584763,5.115245,8.836121,4.097702,-37.119343,-4.134960,9.644272,-59.347599,-19.669651,6.753067,-63.099636,12.225506,-28.196182,0.819881,11.186069,-17.128586,-36.999668,-1.002716,-14.491852,-51.630230,-13.767624,-16.169083,-49.915638,2.000000
-17.830383,-13.717270,46.526886,-29.137814,0.180054,35.591930,-48.038177,20.092392,14.104474,-59.102119,26.948196,-3.119114,-1.023190,9.771011,18.446800,-0.501369,41.192520,-20.334139,1.541256,58.001266,-42.232628,-3.225037,64.523941,-54.918884,6.266506,-0.711212,10.470042,8.160015,24.958511,-33.117531,7.098339,39.320602,-60.556862,-2.138790,44.159592,-73.704590,10.329945,-14.074509,5.183849,7.935966,2.835129,-37.287971,-5.674084,8.823105,-58.755394,-21.619740,7.050720,-61.425522,10.701839,-28.808243,1.170824,9.361050,-18.562027,-36.831200,-3.046108,-15.394791,-51.018066,-15.753475,-15.919174,-48.599869,2.000000
-18.292479,-13.944351,46.251640,-29.275730,0.236908,35.328407,-47.838299,20.840927,14.061850,-59.058273,28.469284,-2.817511,-0.827843,9.526138,18.582905,0.049862,41.419418,-19.949400,1.576874,58.330185,-41.806282,-3.760311,65.042953,-54.233009,6.223019,-1.024094,10.495251,7.996365,25.374435,-32.732430,6.072971,40.205338,-59.823402,-3.501740,45.326797,-72.729904,10.000629,-14.375427,4.983539,7.965248,3.187241,-37.236008,-5.390694,10.051041,-58.990723,-21.324183,9.126282,-62.375427,10.008396,-29.052048,0.750682,8.979874,-18.302872,-37.128120,-3.259647,-14.613007,-51.732903,-16.049631,-14.681183,-49.946419,2.000000
-18.359100,-13.002228,46.508041,-28.983768,1.425537,35.536064,-47.122711,22.682800,14.417472,-58.379986,30.955933,-2.168362,-0.240284,9.582458,18.580471,1.008602,41.437714,-20.044212,1.826359,58.184875,-41.870121,-4.455189,64.630585,-53.868244,6.302219,-1.294617,10.501903,7.862923,25.124176,-32.679642,4.576103,40.002869,-59.230793,-6.041119,45.046692,-71.148994,9.461582,-14.760529,4.885656,7.601154,2.910843,-37.293930,-5.687527,10.517578,-58.988277,-21.656181,10.394043,-62.466724,8.831032,-29.435333,0.716393,8.038021,-18.690521,-37.216587,-3.903866,-14.396927,-52.038792,-16.693306,-13.801971,-50.589535,2.000000
-18.785423,-13.375488,46.249187,-28.898945,1.328506,35.144669,-46.280819,23.067398,13.835672,-57.244198,31.679321,-2.815206,0.274857,9.136826,18.777657,2.175186,41.994522,-19.188839,2.771301,59.312317,-40.762344,-3.465591,66.381470,-52.677246,6.279961,-1.819000,10.405914,8.330154,25.766983,-32.127953,5.212387,41.711594,-58.357372,-4.912567,47.842300,-70.508751,8.840668,-15.263977,4.444081,7.602936,3.532822,-37.312386,-5.008652,12.637283,-59.489281,-20.722395,13.976852,-64.163948,7.481186,-29.788193,-0.082832,7.029663,-18.116989,-37.772915,-4.611679,-12.846603,-53.129280,-17.424042,-11.436966,-52.675713,2.000000
-20.573639,-13.057083,45.682457,-29.635565,2.230957,34.420383,-45.240456,24.739670,12.554007,-55.074921,33.485275,-4.749966,0.626141,8.758087,18.896683,5.033833,42.214691,-18.617859,6.775284,59.790939,-40.338131,1.285080,67.353119,-52.615204,5.961906,-2.394653,10.363279,10.156433,25.857727,-31.824234,7.924984,42.358673,-58.191135,-1.771263,49.243286,-70.639008,7.754200,-15.866211,4.154140,7.890099,3.670044,-37.359707,-4.408440,13.691208,-59.822002,-20.088120,15.958435,-64.992180,5.379791,-30.182831,-0.654503,6.270935,-17.713654,-38.132484,-4.700279,-11.303925,-54.154446,-17.454762,-8.911682,-54.821247,2.000000
-21.733103,-11.556290,45.593189,-29.311672,4.523193,34.324970,-42.412060,28.187210,12.115158,-50.678329,37.231750,-5.791776,1.542843,8.296417,19.039520,8.724926,41.716309,-18.146881,11.423378,59.023102,-39.977764,6.505264,66.665848,-52.449436,5.750885,-3.189285,10.308434,12.195126,25.066864,-31.615837,9.837486,41.637878,-57.549156,-0.810207,48.825958,-68.914871,6.098930,-16.624908,3.773367,8.031075,3.415009,-37.545673,-3.369137,14.812134,-60.138996,-18.822828,18.639557,-65.746796,2.168987,-30.544922,-1.174901,4.848892,-17.768463,-38.635059,-4.479507,-10.114380,-55.639301,-16.721973,-6.227936,-57.887012,2.000000
-21.450769,-9.492096,46.403564,-28.160219,6.892609,35.056725,-39.870193,31.100998,12.721369,-47.419212,40.492126,-5.263654,2.579777,8.161072,19.031322,10.588669,40.714691,-18.535761,12.437698,57.361221,-40.334942,6.698624,64.594208,-52.354244,5.818180,-3.615417,10.203747,12.937775,23.883865,-32.000996,10.190910,40.503601,-57.523655,-0.760815,48.344208,-68.126274,4.881584,-17.051483,3.721569,8.241947,2.647766,-37.764641,-1.026989,15.296677,-61.115475,-15.306017,20.999115,-68.179535,-0.281593,-30.647720,-0.962271,3.130745,-18.465759,-38.658886,-4.766460,-10.236465,-56.432083,-16.193947,-5.173431,-60.011234,2.000000
-21.313011,-8.416214,46.854481,-27.885914,7.923767,35.410133,-39.366726,32.226196,13.085606,-46.809601,41.908997,-4.732023,2.843128,8.339478,18.940620,10.787121,40.267487,-19.035185,11.663235,56.607086,-40.672142,4.807209,63.446899,-51.995415,5.831211,-3.600311,10.218569,12.798691,23.382843,-32.260021,9.447201,39.901062,-57.576157,-1.822102,47.628235,-67.833321,4.564091,-17.106476,3.945696,8.047874,2.171265,-37.663944,-1.134880,15.008652,-60.826515,-15.350660,20.929138,-67.692169,-0.843967,-30.681488,-0.504441,2.301517,-18.893250,-38.249588,-6.061489,-10.484161,-55.455025,-17.636829,-5.310425,-58.163475,2.000000
-20.035873,-6.627258,47.881683,-26.739428,9.442383,36.144363,-38.495235,33.268250,13.455366,-46.187382,42.575027,-4.428573,3.484482,8.999603,18.494875,10.854568,39.472122,-20.757629,11.539383,55.024948,-42.919662,4.183189,61.375015,-54.050453,6.117702,-3.290543,10.162749,12.481842,22.169052,-33.301083,9.225670,37.965164,-59.021736,-2.038475,45.494400,-69.238586,4.565437,-17.001877,4.428968,7.662579,0.828140,-37.887131,-1.017021,13.051163,-61.561386,-14.980221,18.901291,-68.769745,-1.062904,-30.682236,0.624367,1.547523,-20.346695,-37.660797,-6.598207,-12.622360,-55.266777,-18.081396,-7.529007,-58.358032,2.000000
-20.463034,-7.454391,47.536930,-27.252604,8.709991,35.987446,-39.110497,32.830872,13.646181,-46.816383,42.527390,-4.029282,3.250351,8.716019,18.680286,10.452377,39.987625,-20.005915,10.280022,55.957687,-41.736168,2.304684,62.291290,-52.517944,6.022770,-3.419983,10.168583,12.435162,22.888184,-32.799953,8.832783,39.164902,-58.156746,-2.626040,46.726593,-68.258759,4.590408,-17.043304,4.193395,7.785576,1.574509,-37.771729,-1.050989,14.258514,-61.225952,-15.051926,20.209351,-68.458115,-0.927797,-30.693542,0.124926,1.745293,-19.598389,-37.893307,-6.638968,-11.450790,-55.210823,-18.210014,-6.313843,-58.119362,2.000000
-20.167416,-7.715790,47.688297,-27.260002,8.487610,36.364754,-39.612297,32.779938,14.425697,-47.606682,42.803360,-2.991989,3.348091,8.708206,18.626745,9.920467,40.232346,-20.089422,9.344414,56.414230,-41.914059,1.420364,62.906021,-52.853443,6.113434,-3.397476,10.077662,11.739147,23.170410,-32.925060,7.451424,39.527695,-58.361988,-4.123791,47.007980,-68.648376,4.713562,-17.019608,4.085068,7.320381,1.751907,-37.881351,-1.859020,14.428726,-61.490223,-15.814874,20.329086,-69.085327,-0.791275,-30.680344,0.026820,1.463478,-19.464676,-37.986992,-7.147774,-11.393417,-55.437222,-18.755346,-6.373154,-58.748142,2.000000
-20.069616,-9.003204,47.388493,-27.779417,7.056671,36.252148,-41.034340,31.094803,14.548170,-49.353485,40.930023,-2.834321,2.808666,8.654709,18.778332,8.292259,40.800491,-19.530910,7.448555,57.207993,-41.131042,-0.446983,63.552628,-52.107937,6.201811,-3.202133,10.098495,11.134388,23.908508,-32.652897,6.774529,40.246262,-58.127552,-4.824373,47.337051,-68.594406,5.476936,-16.813828,3.961825,7.578957,2.400131,-37.863636,-1.857992,14.868423,-61.501133,-15.982826,20.256622,-69.123230,0.618256,-30.675766,-0.241733,2.745296,-19.083115,-38.194183,-5.861296,-11.275070,-55.795238,-17.568964,-6.688705,-59.233547,2.000000
-20.148464,-11.308304,46.727287,-28.562683,4.446213,35.660957,-42.792896,27.845337,13.923272,-51.354546,37.113647,-3.634721,1.778570,8.512039,18.986584,6.288767,41.449020,-18.710907,6.360449,58.201843,-40.291611,-0.346994,64.908432,-51.968811,6.238367,-2.882523,10.164583,10.390661,24.951248,-32.222740,6.388842,41.138168,-58.038887,-4.792261,47.841110,-69.249947,6.682014,-16.409012,3.817671,8.215881,3.373901,-37.778580,-1.513391,15.231705,-61.546806,-15.828884,19.723648,-69.320389,2.988346,-30.523087,-0.707680,4.973787,-18.308456,-38.482986,-3.777430,-11.022049,-56.187660,-15.684477,-7.209396,-59.674416,2.000000
-20.513437,-13.107056,45.891785,-29.396736,2.657059,35.194313,-44.263603,25.963577,13.826123,-52.978779,35.150146,-3.742797,0.917631,8.313141,19.128237,4.800247,42.076248,-17.991707,5.173777,59.274643,-39.527428,-0.796976,66.138718,-51.713890,6.112793,-2.715408,10.259103,9.618296,25.878616,-31.734186,5.167995,42.046204,-57.616432,-6.100538,48.268845,-69.134918,7.401848,-16.112411,3.754516,8.475418,4.256393,-37.517471,-2.022677,15.665268,-61.031944,-16.728142,19.326050,-68.516861,4.557766,-30.314835,-1.099485,6.516354,-17.392960,-38.590126,-2.593070,-10.319443,-56.137321,-14.732516,-7.136948,-59.426895,2.000000
-20.831493,-14.881866,45.038651,-30.111797,0.889267,34.672962,-45.520184,24.277695,13.750266,-54.395512,33.705124,-3.669390,0.199664,7.931152,19.308990,3.333137,42.582382,-17.142109,3.389329,60.190231,-38.523617,-2.423047,67.145706,-50.842030,5.986808,-2.701202,10.337440,8.830741,26.740860,-31.132790,3.655473,42.919693,-56.884979,-7.908051,48.734146,-68.388550,7.950158,-15.885696,3.572057,8.651919,5.212509,-37.298252,-2.434155,16.323013,-60.648369,-17.373856,19.335861,-68.013962,5.768910,-30.073975,-1.657749,7.738511,-16.276169,-38.798885,-1.591346,-9.238022,-56.263954,-13.855932,-6.512421,-59.547150,2.000000
