Hand 0 Finger 0 Metacarpal Bone X,Hand 0 Finger 0 Metacarpal Bone Y,Hand 0 Finger 0 Metacarpal Bone Z,Hand 0 Finger 0 Proximal Bone X,Hand 0 Finger 0 Proximal Bone Y,Hand 0 Finger 0 Proximal Bone Z,Hand 0 Finger 0 Intermediate Bone X,Hand 0 Finger 0 Intermediate Bone Y,Hand 0 Finger 0 Intermediate Bone Z,Hand 0 Finger 0 Distal Bone X,Hand 0 Finger 0 Distal Bone Y,Hand 0 Finger 0 Distal Bone Z,Hand 0 Finger 1 Metacarpal Bone X,Hand 0 Finger 1 Metacarpal Bone Y,Hand 0 Finger 1 Metacarpal Bone Z,Hand 0 Finger 1 Proximal Bone X,Hand 0 Finger 1 Proximal Bone Y,Hand 0 Finger 1 Proximal Bone Z,Hand 0 Finger 1 Intermediate Bone X,Hand 0 Finger 1 Intermediate Bone Y,Hand 0 Finger 1 Intermediate Bone Z,Hand 0 Finger 1 Distal Bone X,Hand 0 Finger 1 Distal Bone Y,Hand 0 Finger 1 Distal Bone Z,Hand 0 Finger 2 Metacarpal Bone X,Hand 0 Finger 2 Metacarpal Bone Y,Hand 0 Finger 2 Metacarpal Bone Z,Hand 0 Finger 2 Proximal Bone X,Hand 0 Finger 2 Proximal Bone Y,Hand 0 Finger 2 Proximal Bone Z,Hand 0 Finger 2 Intermediate Bone X,Hand 0 Finger 2 Intermediate Bone Y,Hand 0 Finger 2 Intermediate Bone Z,Hand 0 Finger 2 Distal Bone X,Hand 0 Finger 2 Distal Bone Y,Hand 0 Finger 2 Distal Bone Z,Hand 0 Finger 3 Metacarpal Bone X,Hand 0 Finger 3 Metacarpal Bone Y,Hand 0 Finger 3 Metacarpal Bone Z,Hand 0 Finger 3 Proximal Bone X,Hand 0 Finger 3 Proximal Bone Y,Hand 0 Finger 3 Proximal Bone Z,Hand 0 Finger 3 Intermediate Bone X,Hand 0 Finger 3 Intermediate Bone Y,Hand 0 Finger 3 Intermediate Bone Z,Hand 0 Finger 3 Distal Bone X,Hand 0 Finger 3 Distal Bone Y,Hand 0 Finger 3 Distal Bone Z,Hand 0 Finger 4 Metacarpal Bone X,Hand 0 Finger 4 Metacarpal Bone Y,Hand 0 Finger 4 Metacarpal Bone Z,Hand 0 Finger 4 Proximal Bone X,Hand 0 Finger 4 Proximal Bone Y,Hand 0 Finger 4 Proximal Bone Z,Hand 0 Finger 4 Intermediate Bone X,Hand 0 Finger 4 Intermediate Bone Y,Hand 0 Finger 4 Intermediate Bone Z,Hand 0 Finger 4 Distal Bone X,Hand 0 Finger 4 Distal Bone Y,Hand 0 Finger 4 Distal Bone Z,Hand 1 Finger 0 Metacarpal Bone X,Hand 1 Finger 0 Metacarpal Bone Y,Hand 1 Finger 0 Metacarpal Bone Z,Hand 1 Finger 0 Proximal Bone X,Hand 1 Finger 0 Proximal Bone Y,Hand 1 Finger 0 Proximal Bone Z,Hand 1 Finger 0 Intermediate Bone X,Hand 1 Finger 0 Intermediate Bone Y,Hand 1 Finger 0 Intermediate Bone Z,Hand 1 Finger 0 Distal Bone X,Hand 1 Finger 0 Distal Bone Y,Hand 1 Finger 0 Distal Bone Z,Hand 1 Finger 1 Metacarpal Bone X,Hand 1 Finger 1 Metacarpal Bone Y,Hand 1 Finger 1 Metacarpal Bone Z,Hand 1 Finger 1 Proximal Bone X,Hand 1 Finger 1 Proximal Bone Y,Hand 1 Finger 1 Proximal Bone Z,Hand 1 Finger 1 Intermediate Bone X,Hand 1 Finger 1 Intermediate Bone Y,Hand 1 Finger 1 Intermediate Bone Z,Hand 1 Finger 1 Distal Bone X,Hand 1 Finger 1 Distal Bone Y,Hand 1 Finger 1 Distal Bone Z,Hand 1 Finger 2 Metacarpal Bone X,Hand 1 Finger 2 Metacarpal Bone Y,Hand 1 Finger 2 Metacarpal Bone Z,Hand 1 Finger 2 Proximal Bone X,Hand 1 Finger 2 Proximal Bone Y,Hand 1 Finger 2 Proximal Bone Z,Hand 1 Finger 2 Intermediate Bone X,Hand 1 Finger 2 Intermediate Bone Y,Hand 1 Finger 2 Intermediate Bone Z,Hand 1 Finger 2 Distal Bone X,Hand 1 Finger 2 Distal Bone Y,Hand 1 Finger 2 Distal Bone Z,Hand 1 Finger 3 Metacarpal Bone X,Hand 1 Finger 3 Metacarpal Bone Y,Hand 1 Finger 3 Metacarpal Bone Z,Hand 1 Finger 3 Proximal Bone X,Hand 1 Finger 3 Proximal Bone Y,Hand 1 Finger 3 Proximal Bone Z,Hand 1 Finger 3 Intermediate Bone X,Hand 1 Finger 3 Intermediate Bone Y,Hand 1 Finger 3 Intermediate Bone Z,Hand 1 Finger 3 Distal Bone X,Hand 1 Finger 3 Distal Bone Y,Hand 1 Finger 3 Distal Bone Z,Hand 1 Finger 4 Metacarpal Bone X,Hand 1 Finger 4 Metacarpal Bone Y,Hand 1 Finger 4 Metacarpal Bone Z,Hand 1 Finger 4 Proximal Bone X,Hand 1 Finger 4 Proximal Bone Y,Hand 1 Finger 4 Proximal Bone Z,Hand 1 Finger 4 Intermediate Bone X,Hand 1 Finger 4 Intermediate Bone Y,Hand 1 Finger 4 Intermediate Bone Z,Hand 1 Finger 4 Distal Bone X,Hand 1 Finger 4 Distal Bone Y,Hand 1 Finger 4 Distal Bone Z,Hand sign
0.912640,-7.718781,48.322628,14.843616,-5.796417,33.853706,33.638599,-7.602661,7.119272,37.948109,-15.392090,-11.102629,3.035084,12.886078,15.679127,30.510109,8.321960,-11.909776,38.827396,-7.324463,-5.207740,31.725988,-9.294128,7.116013,-6.177044,4.443604,8.337276,20.577152,-2.841736,-17.215967,30.946255,-18.691345,-6.138234,22.249561,-20.622772,7.755869,-15.909473,-5.341461,4.365131,5.862808,-14.441223,-20.030508,17.132244,-27.867126,-8.479395,10.863987,-28.163635,6.461861,-23.577435,-17.790222,3.073477,-7.280666,-24.484497,-21.041470,4.784645,-32.916077,-13.098652,1.801311,-32.269348,-0.938020,1.000000,41.057755,-16.241852,22.701525,36.844803,-8.927429,4.245108,26.052841,8.698242,-20.823105,15.415348,25.159576,-27.296289,10.130959,-18.334351,-1.638847,-3.020260,5.961243,-33.799629,6.030807,26.907654,-36.918571,18.537216,30.432373,-31.872990,1.535439,-8.991943,7.093706,-12.129513,16.303436,-26.539604,-1.472866,38.460754,-36.602798,11.974060,46.309875,-33.591888,-3.439445,-0.021820,17.264215,-17.273275,24.191528,-12.084545,-8.344303,44.833801,-26.630642,2.278450,56.097565,-30.927689,-5.074770,9.912476,28.089830,-19.569584,31.084106,4.512308,-11.458160,44.159485,-8.778437,-1.374161,49.199341,-14.344027,1.000000
0.636486,-7.764221,48.237587,14.555977,-5.754242,33.777672,33.452259,-7.423798,7.092409,37.914520,-15.204529,-11.058268,2.839565,12.923004,15.712507,30.629173,8.782928,-12.115052,39.297131,-6.649963,-5.734163,32.216866,-8.455231,6.417557,-6.230236,4.366791,8.320713,20.753025,-2.634796,-17.260454,31.170418,-18.289459,-6.303976,22.373249,-20.228546,7.556303,-15.873646,-5.482117,4.288893,6.139343,-14.328033,-20.140194,17.417408,-27.577393,-8.693499,10.989643,-27.908630,6.199278,-23.493092,-17.956635,2.933287,-6.981609,-24.442780,-21.224602,5.097912,-32.741425,-13.351884,1.980007,-32.161407,-1.218277,1.000000,40.727646,-16.328278,23.269495,36.821358,-9.023956,4.746162,26.516632,8.654236,-20.453480,16.124496,25.214264,-27.000265,10.244137,-18.317169,-1.764540,-2.652264,6.277802,-33.971077,6.284508,27.085815,-36.702377,18.575455,30.038055,-31.169735,1.509697,-9.026154,6.974443,-11.850752,16.609283,-26.581385,-1.021008,38.655792,-36.017311,12.493103,45.736237,-32.193466,-3.674938,-0.253662,17.223272,-17.322758,24.081451,-12.187873,-8.204697,44.625763,-26.296665,2.334312,55.984467,-30.451395,-5.653149,9.461334,28.208418,-19.926111,30.820587,4.677458,-11.615622,43.894196,-8.306509,-1.192028,48.527130,-13.425703,1.000000
0.647251,-10.348755,47.358177,14.372223,-8.228485,32.710342,33.165367,-9.356293,5.729492,37.910301,-16.428558,-12.741304,3.153801,11.855927,16.498341,30.435131,8.560913,-11.916006,38.715107,-7.933929,-6.809712,31.955086,-10.422394,5.212421,-6.261559,4.072601,8.598547,20.351746,-2.203369,-17.542404,30.361763,-18.928741,-7.646555,21.715874,-21.527313,6.220940,-15.993675,-5.454132,4.026382,5.733173,-13.474579,-20.813480,16.711411,-27.850006,-10.084834,10.371277,-29.060425,4.808071,-23.628571,-17.830780,2.011698,-7.321167,-23.375916,-22.197430,4.262306,-32.550140,-14.543858,0.802811,-32.745972,-2.453959,1.000000,40.530346,-16.423431,23.567657,36.737026,-9.038971,5.060886,26.683582,8.816345,-20.078638,16.513805,25.517151,-26.539516,10.249199,-18.387421,-1.860826,-2.325451,6.409363,-33.853661,6.875252,26.977936,-36.040985,18.990444,29.117401,-30.119984,1.531738,-8.975433,6.891819,-11.516411,16.844543,-26.576614,-0.250660,38.637360,-35.390709,13.245041,44.566162,-30.566309,-3.732086,-0.318481,17.207920,-16.838081,24.050842,-12.095886,-7.567034,44.763611,-26.165949,2.928997,56.212830,-29.913223,-5.933258,9.222473,28.323513,-20.014225,30.702393,4.912663,-11.355820,43.534485,-7.743399,-0.686222,47.687805,-12.628894,1.000000
0.738918,-10.764740,47.054199,14.302479,-8.310394,32.302032,33.054268,-9.045807,5.242914,38.094780,-16.141083,-13.163924,3.071358,11.534454,16.651190,29.768101,8.212555,-11.227047,37.679493,-8.916290,-5.696281,31.224369,-11.840546,6.647467,-6.505394,4.047852,8.627615,19.945255,-1.968201,-17.222359,30.101456,-18.671692,-6.956056,21.806011,-20.913239,7.145807,-16.020729,-5.640228,3.936968,5.659599,-13.420746,-20.506872,16.951511,-27.717438,-9.311134,11.036598,-28.516571,5.709320,-23.143791,-18.326813,1.836077,-6.900551,-23.698212,-21.858624,4.844833,-32.723846,-13.667689,1.712357,-32.405548,-1.523234,1.000000,40.583988,-16.331848,23.586828,36.725246,-9.161041,5.012411,26.487686,8.446198,-20.130583,16.163059,25.087494,-26.491455,10.223721,-18.415863,-1.785625,-2.442371,6.243744,-33.758430,6.713482,26.897858,-35.970730,18.798550,29.052490,-30.124998,1.529247,-8.931976,6.948175,-11.605030,16.689911,-26.653831,-0.428059,38.475189,-35.623161,13.080891,44.728241,-30.941496,-3.700115,-0.206848,17.217028,-16.711033,24.087036,-12.062641,-7.825331,45.037872,-26.619287,2.410542,56.545715,-30.494593,-5.841888,9.410248,28.285357,-20.045534,30.755463,4.750956,-11.514065,43.583527,-7.996441,-0.952896,47.960480,-12.959242,1.000000
0.662067,-11.914948,46.460976,14.168480,-9.331329,31.655695,32.964851,-9.767365,4.516022,38.317005,-16.559631,-14.022149,3.082634,10.981659,17.038191,29.480703,8.043854,-10.687747,36.975613,-9.389862,-5.346669,30.612394,-12.456268,7.126213,-6.569710,3.852020,8.757360,19.767334,-1.733490,-17.068541,29.761246,-18.939331,-7.094764,21.554337,-21.460663,6.994589,-16.076103,-5.689453,3.754515,5.568871,-12.992279,-20.665194,16.786171,-27.780029,-9.655640,10.937962,-28.933868,5.338289,-23.076408,-18.403168,1.290833,-6.886124,-23.337067,-22.265945,4.742538,-32.678955,-14.045811,1.666348,-32.458466,-1.893560,1.000000,40.630733,-16.232452,23.503521,36.717541,-9.087067,4.928410,26.299026,8.423981,-20.211008,15.764637,24.944519,-26.580833,10.287457,-18.351776,-1.776583,-2.523762,6.292023,-33.766193,6.447613,27.117279,-36.098480,18.569862,29.621857,-30.372507,1.530972,-8.960480,6.949566,-11.653034,16.662262,-26.641685,-0.570419,38.581848,-35.694527,12.943768,45.208191,-31.225307,-3.720753,-0.247681,17.209404,-16.779564,24.107727,-12.011529,-8.139767,45.240204,-26.770769,1.988831,56.760040,-30.742060,-5.813040,9.401520,28.255569,-20.116045,30.709808,4.688492,-11.714396,43.651550,-8.130795,-1.285938,48.306732,-13.202863,1.000000
0.680534,-10.859283,46.811218,14.374897,-8.188477,32.208374,33.399986,-8.724091,5.351797,38.704868,-15.883179,-12.981763,2.874409,11.445618,16.753004,29.209217,7.900055,-9.992656,36.408890,-9.111420,-3.297347,29.655258,-11.306641,9.217783,-6.624256,3.966492,8.636164,19.906445,-1.816040,-16.333839,29.870872,-18.363068,-5.312687,21.274738,-20.393219,8.647486,-16.001614,-5.806946,3.844515,5.793720,-13.384155,-19.953482,16.980022,-27.434875,-8.155431,10.858765,-27.885284,6.767725,-22.865032,-18.641479,1.664850,-6.557224,-23.928741,-21.636101,5.274418,-32.695374,-13.051670,2.304188,-31.837585,-0.932013,1.000000,40.542099,-16.654236,23.471014,36.697472,-9.502625,4.881754,26.392849,8.043488,-20.277487,15.923325,24.607635,-26.637766,10.172752,-18.365234,-1.818655,-2.591080,6.472229,-33.829197,6.399918,27.132996,-36.172455,18.710121,29.688232,-30.479616,1.430107,-9.028687,6.923735,-11.591553,16.808655,-26.614937,-0.440140,38.722595,-35.680267,13.136742,45.434204,-31.358301,-3.767441,-0.309875,17.210749,-16.713886,24.210754,-11.997386,-7.680075,45.141357,-26.448763,2.817276,56.460449,-30.226799,-5.773108,9.359741,28.251974,-19.890717,30.848145,4.713617,-11.345905,43.793884,-8.011263,-0.639458,48.185760,-12.696455,1.000000
0.436375,-11.069519,46.786438,14.067829,-8.558319,32.080910,32.991558,-9.130005,5.053577,38.313850,-15.993622,-13.470650,2.731121,11.447083,16.833704,29.868801,8.841888,-10.881609,37.921387,-8.005524,-5.509783,31.169426,-10.888519,6.644445,-6.600060,3.834534,8.634199,20.285057,-1.488037,-17.184694,30.542866,-18.192596,-7.251350,21.990944,-20.909454,6.629044,-15.951920,-5.916840,3.745369,6.189522,-13.054779,-20.807781,17.508812,-27.406830,-9.982364,11.243324,-28.801727,4.872332,-22.961693,-18.618378,1.432928,-6.339226,-23.476593,-22.474606,5.377617,-32.551178,-14.617976,1.945351,-32.761383,-2.532076,1.000000,40.611946,-17.067749,23.138067,36.707977,-9.658295,4.656727,26.459187,8.215790,-20.408947,16.170036,24.895844,-26.773701,10.027649,-18.404327,-1.893143,-2.877968,6.579437,-33.917816,6.060791,27.209503,-36.478264,18.529598,30.058502,-30.978157,1.369328,-9.089233,6.909380,-11.583916,16.876923,-26.568623,-0.386833,38.817291,-35.938530,13.241646,46.014526,-32.173779,-3.683617,-0.312622,17.214842,-16.735075,24.390289,-11.975733,-6.423359,44.555756,-25.107750,4.870781,55.486847,-28.357796,-5.545902,9.347015,28.271704,-19.406784,31.047150,4.922148,-10.558992,44.018463,-7.670551,0.542263,47.786896,-11.702677,1.000000
0.830269,-11.829224,46.223160,14.278599,-9.369659,31.320202,33.013504,-10.131256,4.102852,38.449722,-17.217621,-14.377636,2.960175,11.058441,17.083126,29.316696,8.135590,-10.121173,36.599945,-9.079559,-4.214268,29.904842,-11.685791,8.185112,-6.562057,3.764404,8.795349,19.904816,-1.542084,-16.610353,29.787003,-18.426514,-6.288604,21.213619,-20.940857,7.680563,-15.958694,-5.889496,3.791420,5.840477,-12.912628,-20.409801,16.912086,-27.315216,-9.219766,10.662605,-28.403839,5.692402,-22.973099,-18.569489,1.310436,-6.598373,-23.207825,-22.236017,5.074409,-32.221375,-14.006528,1.758904,-32.034973,-1.900114,1.000000,40.588295,-16.619171,23.390186,36.887260,-8.962616,4.969276,26.922867,9.225555,-20.002716,16.711346,25.968750,-26.348541,10.294331,-18.265289,-1.944506,-2.325317,6.738861,-33.930893,6.658615,27.602875,-36.315155,18.787003,30.304718,-30.590422,1.485844,-9.109711,6.842781,-11.549925,16.879639,-26.561920,-0.507820,38.896545,-35.694580,13.020885,45.803619,-31.630802,-3.785656,-0.498322,17.191757,-17.180916,24.060455,-12.096828,-7.655443,44.459198,-25.707603,3.732613,55.256622,-28.618944,-5.955942,9.024628,28.324814,-20.040295,30.661865,4.995163,-11.506636,43.706268,-7.704144,-0.722061,47.719940,-12.334267,1.000000
0.461155,-12.011536,46.126308,13.698143,-9.544922,31.050808,32.082047,-10.253815,3.607811,37.288101,-17.289215,-14.918095,2.915970,11.011627,17.139618,29.304787,8.190643,-10.185188,36.529091,-8.994415,-4.495618,29.852394,-11.506012,7.901802,-6.575081,3.707520,8.783209,19.889961,-1.554321,-16.831219,29.669510,-18.343384,-6.747990,21.134430,-20.611511,7.293755,-15.977005,-5.903107,3.710733,5.803284,-12.921326,-20.632942,16.838089,-27.335541,-9.603175,10.713760,-28.260834,5.364719,-23.041504,-18.531403,1.145668,-6.668190,-23.182892,-22.416111,4.975422,-32.259613,-14.224817,1.765205,-31.945770,-2.097189,1.000000,40.285290,-18.410339,24.197655,36.916988,-9.410553,6.356510,28.038403,10.577728,-17.882910,18.982212,27.989288,-24.442202,9.924957,-18.311127,-2.959274,-1.658829,8.616119,-33.369286,7.667522,28.719696,-32.828648,19.272800,30.014496,-25.147032,1.140247,-9.450287,6.233948,-11.454256,18.321869,-26.359791,-0.536034,40.507904,-33.606174,12.763149,47.753296,-28.027020,-4.203232,-1.425201,17.038345,-16.792439,24.126617,-11.935403,-8.708305,45.678772,-26.636520,0.446728,58.402313,-30.140703,-6.475502,7.751160,28.906063,-20.371737,29.050964,4.631983,-11.297947,41.233307,-7.658094,-0.316113,47.159149,-10.555811,1.000000
0.580067,-7.932404,47.900414,14.173306,-5.504852,33.181297,32.795311,-6.588593,6.189066,37.504425,-14.217926,-12.026539,2.253578,12.770172,15.855700,30.183678,9.699738,-11.565298,39.360561,-6.068909,-5.103866,32.429577,-8.666412,6.919794,-6.651283,4.185791,8.296110,20.892216,-1.487701,-17.169384,32.064713,-16.547760,-6.181207,23.412331,-18.663666,7.734144,-15.726524,-6.142700,4.131277,6.910534,-13.903473,-20.210171,18.816078,-26.530670,-8.732767,12.450291,-26.927124,6.176409,-22.514450,-19.090485,2.693298,-5.548996,-24.812592,-21.362200,6.982300,-32.522064,-13.418247,4.039028,-31.818817,-1.262789,1.000000,40.513611,-19.091064,23.365360,37.080856,-9.717407,5.733494,28.318726,10.696106,-18.349775,19.537003,28.205994,-24.920465,9.651207,-18.432953,-3.300510,-1.816040,8.885803,-33.363281,7.943466,28.704773,-32.624241,19.518715,29.741516,-24.720169,1.146523,-9.536713,6.048523,-11.278851,18.657623,-26.154970,0.159756,40.729614,-33.353283,13.617027,47.725220,-27.712606,-3.914268,-1.550568,17.028316,-16.577320,24.180084,-11.808546,-6.993568,45.056702,-25.078032,3.712139,57.178711,-26.990433,-5.986046,7.614166,29.230141,-20.307236,28.476990,4.685886,-11.527145,40.023407,-7.592386,-0.418503,46.174713,-9.366701,1.000000
0.479980,-6.469208,48.074005,14.099663,-4.484985,33.311539,32.858284,-6.170166,6.367706,37.729908,-14.016937,-11.716793,2.277401,13.323944,15.475908,30.334972,9.532745,-12.553698,39.680862,-5.777069,-6.284535,32.911804,-7.918610,5.913092,-6.562180,4.399994,8.179985,20.999855,-2.149750,-17.489527,32.218361,-17.014496,-6.443824,23.681232,-18.854279,7.599287,-15.721130,-5.973877,4.323643,6.893944,-14.571167,-20.137894,18.818146,-27.079559,-8.663030,12.573662,-27.281952,6.325127,-22.706512,-18.847504,3.244226,-5.732956,-25.330658,-20.921337,6.758667,-33.005280,-13.058319,3.841393,-32.283936,-0.854839,1.000000,40.665295,-18.945648,23.100973,37.567631,-9.219360,5.571810,29.104321,11.621155,-18.324203,20.175919,29.167236,-24.950830,9.929325,-18.288513,-3.221159,-1.419163,9.025696,-33.411312,8.459217,28.514221,-32.828888,20.604725,30.126373,-25.159430,1.268070,-9.541199,6.024157,-11.105591,18.867126,-25.818546,0.230370,41.398560,-32.877762,13.548435,47.893555,-27.241890,-3.965488,-1.629730,16.965010,-16.455444,24.693665,-11.035282,-7.107521,46.214905,-24.054787,3.223171,58.251343,-26.845198,-6.393581,7.274597,29.191748,-21.124733,29.111176,5.425341,-12.482403,40.388062,-6.334742,-0.884315,44.331329,-8.679274,1.000000
-0.187965,-5.392761,47.470604,13.107845,-4.055450,32.360821,31.351236,-6.327362,4.993168,35.885765,-13.969727,-13.244387,2.193905,13.842682,15.301208,30.201206,9.457336,-12.757425,39.028351,-5.384033,-6.349371,31.846142,-6.850708,5.870455,-6.394985,4.378265,8.196671,21.209412,-2.495270,-17.559587,31.844465,-16.473175,-6.576084,22.705441,-17.473358,7.350155,-15.567303,-6.051605,4.534067,7.051746,-15.015228,-20.169579,18.305180,-26.886871,-8.997043,11.408199,-26.510193,5.865374,-23.050182,-18.664154,3.552034,-6.000530,-25.516418,-21.034458,6.079239,-32.925385,-13.599276,2.684719,-32.054962,-1.423376,1.000000,40.508099,-19.150513,23.149534,37.519688,-9.412476,5.616320,29.128124,11.460907,-18.190151,20.122757,29.000092,-24.637690,10.000835,-18.130737,-3.412062,-1.278034,9.543457,-33.499546,8.606098,28.061157,-32.584541,21.055714,29.767517,-24.827766,1.238621,-9.692596,5.910299,-11.328405,18.897644,-26.014397,-0.518185,41.680298,-33.436768,12.589329,48.945679,-28.126633,-4.066959,-1.885529,16.887178,-16.440960,24.655365,-11.032420,-7.656191,46.528137,-24.629166,2.204769,58.823242,-27.512897,-6.566967,6.815216,29.245707,-21.299801,28.935791,5.720026,-12.729393,40.146606,-6.171158,-1.201916,43.728882,-8.978781,1.000000
-0.353001,-4.702881,47.254936,12.827744,-3.497192,32.036812,31.013947,-5.895081,4.586954,35.691624,-13.531830,-13.626452,2.449448,13.992065,15.172651,30.009739,8.519684,-12.436150,38.071621,-6.525574,-5.444363,30.696323,-7.628601,6.894348,-6.319344,4.546936,8.182041,21.107246,-2.985413,-17.363646,31.381704,-16.687103,-6.070568,22.104336,-17.098877,7.880632,-15.638474,-5.797028,4.661581,6.715569,-15.454651,-19.874226,17.576958,-27.226318,-8.506657,10.576233,-26.318909,6.341528,-23.320435,-18.284363,3.835552,-6.502937,-25.809143,-20.700254,5.293282,-33.351166,-13.203995,1.847878,-32.146057,-1.039103,1.000000,40.296890,-19.487885,23.238531,37.185883,-9.740845,5.746737,28.762337,11.151550,-18.034372,19.928726,28.732300,-24.411766,9.888176,-18.175537,-3.618149,-1.517452,9.766602,-33.600681,8.176060,28.166534,-32.547825,20.499317,29.472076,-24.561287,1.184784,-9.725403,5.809530,-11.228828,19.032654,-26.108437,-0.125504,41.439270,-33.341198,13.168533,48.579102,-27.832447,-4.058159,-2.015778,16.896242,-16.353458,24.499878,-11.122856,-7.057564,46.023102,-24.275698,3.323734,58.101074,-26.210518,-6.523270,6.634583,29.368422,-21.267021,28.807831,5.840731,-12.608572,39.573639,-5.923632,-0.843513,42.603577,-8.317110,1.000000
-0.304119,-4.422791,47.699139,13.049442,-3.024414,32.649624,31.391106,-5.302765,5.383064,36.059055,-13.039917,-12.798048,2.054077,14.200043,14.981319,30.238871,9.348480,-12.575388,39.033123,-4.972565,-5.464486,31.674904,-5.890472,6.815922,-6.362663,4.482147,8.087860,21.371929,-2.789581,-17.245363,32.021759,-16.463348,-5.757590,22.783649,-17.238434,8.131214,-15.546463,-5.996918,4.605997,7.161636,-15.402863,-19.742643,18.378815,-27.039886,-8.201320,11.376080,-26.418030,6.608532,-23.060181,-18.598419,3.848946,-5.957024,-25.953552,-20.577742,6.126122,-33.300568,-12.991034,2.727486,-32.287445,-0.837822,1.000000,40.330288,-19.736298,23.065620,37.107815,-9.968475,5.602573,28.642712,11.012909,-18.095322,19.966320,28.712341,-24.343075,9.701931,-18.304413,-3.616123,-1.603916,9.610992,-33.600159,8.300091,27.986786,-32.646164,20.630733,29.042328,-24.700426,1.153427,-9.703522,5.835896,-11.242908,19.106750,-25.970863,-0.061443,41.539795,-33.226562,13.200451,48.241821,-27.617317,-3.947521,-1.892914,16.925800,-16.290257,24.635284,-11.103444,-7.010109,46.067810,-24.289873,3.217148,58.287109,-26.654444,-6.312737,6.819489,29.420589,-21.077137,28.970917,5.849243,-12.475086,39.685120,-5.961069,-0.718822,42.805115,-8.281277,1.000000
-0.346497,-4.452972,48.046844,13.105816,-3.260681,33.063370,31.526119,-5.938934,5.908457,36.174706,-13.921936,-12.196287,2.134270,14.173340,14.936483,30.412579,9.220459,-12.900005,39.327198,-5.284363,-6.107137,32.135303,-6.473816,6.212038,-6.378880,4.556396,8.019501,21.331238,-2.993439,-17.324059,31.999203,-16.931763,-5.836370,22.929455,-17.793030,8.126886,-15.633945,-5.855133,4.525856,7.037960,-15.487335,-19.790178,18.348213,-27.331726,-8.188478,11.589813,-26.737610,6.703768,-23.182407,-18.430359,3.779690,-6.107212,-25.965576,-20.560368,6.020374,-33.464172,-12.891733,2.793186,-32.433136,-0.707474,1.000000,40.371998,-19.677399,22.949106,37.413776,-9.695709,5.539007,29.249752,11.519989,-18.159924,20.555336,29.228729,-24.611801,9.811047,-18.262299,-3.532381,-1.330769,9.668976,-33.483833,8.636143,28.261597,-32.546215,21.006092,29.488495,-24.735369,1.177940,-9.720337,5.867929,-11.265598,19.162689,-25.856503,-0.320751,41.813690,-33.056904,12.799137,48.401947,-27.442657,-4.017017,-1.906616,16.910166,-16.263405,24.833527,-10.875801,-7.257080,46.541229,-24.193220,2.788723,58.692657,-26.915283,-6.487535,6.759308,29.328161,-21.087276,29.220184,5.981974,-12.381189,40.215302,-5.655222,-0.635178,43.267731,-8.195757,1.000000
-0.270618,-4.602997,47.946503,13.171616,-3.201447,32.983231,31.693249,-5.379211,5.820354,36.515690,-12.940002,-12.392947,2.245590,14.130615,14.982958,30.369373,9.186401,-13.059185,39.212845,-5.314880,-6.422135,32.049309,-6.463440,5.939230,-6.328995,4.539520,8.068695,21.286510,-2.925751,-17.452553,31.930405,-16.813232,-6.114707,22.840675,-17.648132,7.844179,-15.619202,-5.842377,4.583775,6.932434,-15.419495,-19.897087,18.186974,-27.257935,-8.439559,11.414024,-26.664154,6.466377,-23.254791,-18.369690,3.813446,-6.281708,-25.826965,-20.655338,5.808048,-33.335999,-13.099724,2.543324,-32.340576,-0.917194,1.000000,40.244431,-19.289581,23.589714,37.283821,-9.618317,6.002541,29.015518,11.242432,-17.879423,20.183010,28.891205,-24.367064,9.826347,-18.282776,-3.028963,-0.674278,8.982147,-33.323757,9.836166,27.314758,-32.415394,22.317940,28.468201,-24.662886,1.152554,-9.564453,6.098660,-10.998718,18.819611,-25.907740,0.271088,41.170624,-32.740196,13.450241,47.060211,-26.717239,-4.112545,-1.515961,16.943478,-16.226440,24.791992,-11.202342,-7.214760,46.395599,-24.622498,2.884590,58.365570,-27.448982,-6.706446,7.348297,29.069038,-21.042561,29.698090,5.558300,-12.204786,40.876984,-6.051872,-0.549328,43.901093,-8.942371,1.000000
